Location: [38.06762948], [78.88500742]		Wealth: 66192.49747175476	SA: [0.35429341]		Phone Type: Apple
Location: [37.88633586], [79.48323512]		Wealth: 119063.4627892051	SA: [0.78905885]		Phone Type: Android
Location: [37.53398923], [78.89804797]		Wealth: 105382.07888248631	SA: [0.61804468]		Phone Type: Android
Location: [37.78361456], [78.79446038]		Wealth: 87313.63193158578	SA: [0.95369326]		Phone Type: Apple
Location: [37.78223598], [79.05763004]		Wealth: 100324.56253105981	SA: [0.25085679]		Phone Type: Apple
Location: [37.88804489], [79.16729334]		Wealth: 92127.72408436863	SA: [0.29483831]		Phone Type: Apple
Location: [38.32044445], [79.33712294]		Wealth: 106959.94382552906	SA: [0.6515718]		Phone Type: Android
Location: [37.7392163], [79.3337861]		Wealth: 93156.7191618515	SA: [0.0358219]		Phone Type: Android
Location: [37.6548047], [79.14228405]		Wealth: 107750.82174174396	SA: [0.07584651]		Phone Type: Android
Location: [37.60907296], [79.01138253]		Wealth: 94396.74352177711	SA: [0.82645228]		Phone Type: Android
Location: [37.55552575], [79.02100252]		Wealth: 118132.22712177696	SA: [0.05411365]		Phone Type: Apple
Location: [37.92335677], [79.37632649]		Wealth: 105810.85985080556	SA: [0.79649944]		Phone Type: Apple
Location: [38.20235399], [79.37256132]		Wealth: 98438.94311641523	SA: [0.16616952]		Phone Type: Android
Location: [37.89015615], [78.91072261]		Wealth: 130693.85988427805	SA: [0.36100059]		Phone Type: Android
Location: [37.87654353], [78.87053444]		Wealth: 74389.44376642554	SA: [0.10579786]		Phone Type: Android
Location: [37.66044821], [79.54793414]		Wealth: 105451.1454031951	SA: [0.43673903]		Phone Type: Android
Location: [38.36599184], [78.79139369]		Wealth: 117947.60869790489	SA: [0.27378454]		Phone Type: Android
Location: [37.80558544], [79.39605481]		Wealth: 67565.77673051166	SA: [0.11156089]		Phone Type: Apple
Location: [38.322151], [78.89657317]		Wealth: 123375.97452109017	SA: [0.27822965]		Phone Type: Apple
Location: [38.17849595], [78.84150356]		Wealth: 64939.80475097963	SA: [0.32391499]		Phone Type: Apple
Location: [38.27244151], [79.30707343]		Wealth: 107872.25187210423	SA: [0.69002639]		Phone Type: Apple
Location: [38.151647], [78.69593058]		Wealth: 78216.70914222318	SA: [0.60394903]		Phone Type: Apple
Location: [37.52516285], [79.63224356]		Wealth: 105148.7288402392	SA: [0.61904244]		Phone Type: Apple
Location: [38.28961007], [79.20439071]		Wealth: 116222.33202599891	SA: [0.88181339]		Phone Type: Apple
Location: [38.01558443], [79.2856968]		Wealth: 71034.10320391625	SA: [0.10849649]		Phone Type: Android
Location: [38.28126782], [78.91864235]		Wealth: 86642.82582377522	SA: [0.53956863]		Phone Type: Apple
Location: [37.98881029], [79.04752433]		Wealth: 73105.5685528768	SA: [0.38709027]		Phone Type: Apple
Location: [38.37467503], [78.9823437]		Wealth: 77174.3775360458	SA: [0.08163832]		Phone Type: Apple
Location: [37.7199643], [79.54087965]		Wealth: 105966.58212193145	SA: [0.43340155]		Phone Type: Apple
Location: [37.62166842], [79.11916252]		Wealth: 95691.91250167317	SA: [0.71133836]		Phone Type: Apple
Location: [37.82227317], [79.51861184]		Wealth: 84162.12969544632	SA: [0.79267886]		Phone Type: Apple
Location: [37.66136891], [79.02681671]		Wealth: 75597.43370797488	SA: [0.03472421]		Phone Type: Apple
Location: [38.10871264], [79.27511544]		Wealth: 113299.14517356933	SA: [0.54871421]		Phone Type: Android
Location: [37.68467072], [78.87037727]		Wealth: 71495.53795003521	SA: [0.12602608]		Phone Type: Android
Location: [38.05973161], [79.39322147]		Wealth: 99212.9666178607	SA: [0.75178383]		Phone Type: Apple
Location: [37.49455197], [79.65651744]		Wealth: 72184.82090077804	SA: [0.48653582]		Phone Type: Android
Location: [38.37800047], [79.25136399]		Wealth: 84021.33485371232	SA: [0.64654987]		Phone Type: Apple
Location: [37.98078667], [79.01170375]		Wealth: 102685.73562769665	SA: [0.59392675]		Phone Type: Apple
Location: [38.187437], [78.83083724]		Wealth: 93958.85488687063	SA: [0.72574538]		Phone Type: Android
Location: [38.27994103], [79.58495257]		Wealth: 107120.43040643152	SA: [0.38856244]		Phone Type: Apple
Location: [37.55268301], [79.08161608]		Wealth: 113971.86152168363	SA: [0.44120306]		Phone Type: Apple
Location: [37.78662655], [79.46805578]		Wealth: 85056.36987819125	SA: [0.24373503]		Phone Type: Android
Location: [37.86885396], [79.10976061]		Wealth: 97332.77536799294	SA: [0.88663551]		Phone Type: Apple
Location: [37.6829565], [79.39766606]		Wealth: 90020.56680234555	SA: [0.06404482]		Phone Type: Android
Location: [37.8942702], [79.42292373]		Wealth: 63219.379468769715	SA: [0.76757294]		Phone Type: Android
Location: [38.36128828], [79.38816681]		Wealth: 120766.33286342972	SA: [0.08986327]		Phone Type: Android
Location: [38.16390137], [79.21447638]		Wealth: 127199.44899450713	SA: [0.40713482]		Phone Type: Apple
Location: [38.35070365], [78.96474731]		Wealth: 110653.79900101539	SA: [0.43465188]		Phone Type: Android
Location: [37.71927925], [78.89976832]		Wealth: 135431.3269003698	SA: [0.72878678]		Phone Type: Android
Location: [37.73231033], [78.78248489]		Wealth: 90910.14148184632	SA: [0.5675543]		Phone Type: Apple
Location: [38.41834864], [78.98749739]		Wealth: 103834.02492884023	SA: [0.19669421]		Phone Type: Apple
Location: [38.08725575], [79.60191736]		Wealth: 118606.82707562092	SA: [0.02867026]		Phone Type: Apple
Location: [37.5838175], [79.32299638]		Wealth: 129238.56249231074	SA: [0.96285917]		Phone Type: Android
Location: [37.46032658], [78.74419429]		Wealth: 104886.01977136964	SA: [0.53288361]		Phone Type: Android
Location: [37.57860594], [79.64672178]		Wealth: 111036.86569598563	SA: [0.68256962]		Phone Type: Android
Location: [37.46164958], [79.4499151]		Wealth: 106192.19481126324	SA: [0.47224256]		Phone Type: Android
Location: [37.52498623], [78.78976529]		Wealth: 79116.84860006276	SA: [0.58097121]		Phone Type: Apple
Location: [37.46687698], [79.37544671]		Wealth: 93114.20298470894	SA: [0.45932456]		Phone Type: Android
Location: [37.89659431], [78.77152827]		Wealth: 121566.40824407538	SA: [0.82554234]		Phone Type: Android
Location: [37.45329506], [79.34175017]		Wealth: 123792.52466551584	SA: [0.40215535]		Phone Type: Apple
Location: [37.52367982], [79.05218699]		Wealth: 80578.10550406677	SA: [0.76038268]		Phone Type: Android
Location: [37.52180926], [78.80239314]		Wealth: 125024.31050352828	SA: [0.57640703]		Phone Type: Android
Location: [38.35712234], [79.38814067]		Wealth: 112475.13653369747	SA: [0.8705719]		Phone Type: Android
Location: [37.43456185], [79.09193839]		Wealth: 55028.15796380323	SA: [0.07739429]		Phone Type: Android
Location: [37.51169916], [79.18494399]		Wealth: 80374.54748653775	SA: [0.07723732]		Phone Type: Android
Location: [37.81687967], [78.9181881]		Wealth: 124230.54688019175	SA: [0.33606554]		Phone Type: Android
Location: [38.35141289], [79.22090624]		Wealth: 104374.30588987151	SA: [0.35324535]		Phone Type: Android
Location: [38.42049807], [79.54514929]		Wealth: 106807.89932405777	SA: [0.21962244]		Phone Type: Android
Location: [38.01595566], [78.69314587]		Wealth: 103742.90731109762	SA: [0.75584621]		Phone Type: Android
Location: [37.59583809], [78.67480723]		Wealth: 92733.23191246483	SA: [0.12465271]		Phone Type: Apple
Location: [38.38185384], [79.38075212]		Wealth: 105848.77869277242	SA: [0.57146831]		Phone Type: Apple
Location: [37.75633559], [79.41256736]		Wealth: 115997.93751350384	SA: [0.74082478]		Phone Type: Apple
Location: [37.76651253], [79.42896059]		Wealth: 100922.39130389034	SA: [0.80132975]		Phone Type: Android
Location: [37.95444948], [79.47100642]		Wealth: 121409.10372611124	SA: [0.94045086]		Phone Type: Android
Location: [38.22646623], [79.12935369]		Wealth: 128899.32006544458	SA: [0.87348604]		Phone Type: Android
Location: [38.06644581], [79.07514872]		Wealth: 105783.08210521404	SA: [0.01475079]		Phone Type: Android
Location: [37.93115934], [78.70639514]		Wealth: 119177.68309485774	SA: [0.83459302]		Phone Type: Android
Location: [37.50645724], [79.40166489]		Wealth: 125851.46875290525	SA: [0.01206292]		Phone Type: Android
Location: [38.18506822], [79.54844216]		Wealth: 94001.32762144698	SA: [0.06138799]		Phone Type: Apple
Location: [37.92678048], [78.93950049]		Wealth: 84230.36074544415	SA: [0.18732062]		Phone Type: Apple
Location: [38.00504315], [79.31429192]		Wealth: 145704.07446067908	SA: [0.41943443]		Phone Type: Apple
Location: [38.08719374], [79.43124457]		Wealth: 110756.01532650995	SA: [0.4919211]		Phone Type: Apple
Location: [38.17922086], [78.72179333]		Wealth: 86371.24573817402	SA: [0.37771605]		Phone Type: Android
Location: [37.56513232], [79.05569957]		Wealth: 108850.02839301543	SA: [0.17207768]		Phone Type: Apple
Location: [37.92496095], [79.65578093]		Wealth: 69731.11905677948	SA: [0.35483313]		Phone Type: Android
Location: [37.9832118], [79.51342311]		Wealth: 88819.15199236367	SA: [0.94654503]		Phone Type: Apple
Location: [38.27324044], [79.30803553]		Wealth: 110938.92161420517	SA: [0.37402259]		Phone Type: Apple
Location: [37.53501891], [79.45419149]		Wealth: 55274.03007078278	SA: [0.44076365]		Phone Type: Apple
Location: [38.14761564], [79.52585135]		Wealth: 87509.18075372468	SA: [0.13247017]		Phone Type: Apple
Location: [38.11883133], [79.41167547]		Wealth: 121181.34133515929	SA: [0.85726114]		Phone Type: Apple
Location: [37.90755781], [79.29678976]		Wealth: 93361.16417774661	SA: [0.09359184]		Phone Type: Apple
Location: [38.37469812], [79.4974136]		Wealth: 101542.46086940149	SA: [0.31674301]		Phone Type: Apple
Location: [37.55685306], [79.58648967]		Wealth: 109107.98671763192	SA: [0.89557506]		Phone Type: Android
Location: [38.09044826], [79.38911238]		Wealth: 75324.91498850961	SA: [0.79307791]		Phone Type: Android
Location: [38.16591381], [79.11933319]		Wealth: 120790.45612081597	SA: [0.44944437]		Phone Type: Android
Location: [37.67684349], [78.66363598]		Wealth: 117841.21419901034	SA: [0.53130302]		Phone Type: Apple
Location: [38.23571228], [79.28879374]		Wealth: 102235.15966632264	SA: [0.96497835]		Phone Type: Apple
Location: [38.26316929], [79.18779277]		Wealth: 94821.40033582874	SA: [0.64848131]		Phone Type: Android
Location: [37.66829697], [79.2165037]		Wealth: 128297.25466151364	SA: [0.83637339]		Phone Type: Apple
Location: [37.73433588], [79.13888271]		Wealth: 124163.76167659478	SA: [0.18827799]		Phone Type: Android
Location: [37.76500104], [78.7850078]		Wealth: 115103.54286550592	SA: [0.35887016]		Phone Type: Android
Location: [37.74558081], [78.91067203]		Wealth: 84224.95877783594	SA: [0.27034496]		Phone Type: Android
Location: [37.7331359], [78.74275047]		Wealth: 97083.34721814416	SA: [0.75867594]		Phone Type: Apple
Location: [38.09801051], [79.14451619]		Wealth: 109764.25336092808	SA: [0.2319264]		Phone Type: Apple
Location: [38.18720042], [79.58204518]		Wealth: 85083.67197121141	SA: [0.13781]		Phone Type: Android
Location: [37.51894819], [79.00569177]		Wealth: 79888.33297704719	SA: [0.46785147]		Phone Type: Apple
Location: [37.56575166], [79.33567354]		Wealth: 85069.17798626117	SA: [0.48456615]		Phone Type: Android
Location: [38.36185393], [78.95879935]		Wealth: 79000.03079266996	SA: [0.30376785]		Phone Type: Apple
Location: [38.07108061], [79.31742165]		Wealth: 125034.9314997143	SA: [0.70934782]		Phone Type: Android
Location: [38.39932915], [79.37901606]		Wealth: 117177.28390591634	SA: [0.75308295]		Phone Type: Android
Location: [37.63898829], [79.06166572]		Wealth: 103826.8793246616	SA: [0.26752548]		Phone Type: Apple
Location: [37.99308397], [79.12248015]		Wealth: 66731.31135629208	SA: [0.87443006]		Phone Type: Android
Location: [37.52255797], [79.42476053]		Wealth: 97240.88587428648	SA: [0.32332375]		Phone Type: Android
Location: [37.78181146], [79.33994095]		Wealth: 59837.44403570196	SA: [0.44764956]		Phone Type: Android
Location: [38.34337285], [79.51776265]		Wealth: 78125.31992235492	SA: [0.66785422]		Phone Type: Android
Location: [37.60323866], [79.54184155]		Wealth: 87870.44513604975	SA: [0.16593833]		Phone Type: Android
Location: [38.35882993], [79.39237079]		Wealth: 123935.82530233773	SA: [0.39327777]		Phone Type: Android
Location: [37.57960689], [79.38615471]		Wealth: 130396.94355364532	SA: [0.67855587]		Phone Type: Apple
Location: [38.1196004], [78.72458514]		Wealth: 86669.00084984156	SA: [0.59811739]		Phone Type: Android
Location: [37.54330946], [79.50184218]		Wealth: 93363.20594150595	SA: [0.35754745]		Phone Type: Android
Location: [38.40051338], [79.48233033]		Wealth: 114404.83765209018	SA: [0.71469556]		Phone Type: Android
Location: [38.07474344], [79.50955537]		Wealth: 91090.25823020277	SA: [0.31961662]		Phone Type: Apple
Location: [37.91771758], [79.0522799]		Wealth: 103320.50016013229	SA: [0.87709228]		Phone Type: Android
Location: [38.35573435], [79.62758886]		Wealth: 81753.7149053811	SA: [0.08126668]		Phone Type: Android
Location: [37.92815273], [79.24520219]		Wealth: 88913.25809044908	SA: [0.29223262]		Phone Type: Android
Location: [38.41033394], [79.4192312]		Wealth: 110067.78534341343	SA: [0.01926971]		Phone Type: Android
Location: [37.90665592], [79.23275896]		Wealth: 110210.24447719357	SA: [0.23016355]		Phone Type: Android
Location: [37.59623267], [79.2367305]		Wealth: 105083.7964246918	SA: [0.02238081]		Phone Type: Apple
Location: [38.36238423], [79.59398545]		Wealth: 101176.12915941812	SA: [0.70924908]		Phone Type: Android
Location: [37.63133895], [78.71608609]		Wealth: 75406.01522248347	SA: [0.076346]		Phone Type: Apple
Location: [37.89197186], [79.01764667]		Wealth: 74043.51088854008	SA: [0.62979412]		Phone Type: Apple
Location: [37.44654061], [78.90434712]		Wealth: 112415.13208139749	SA: [0.15752025]		Phone Type: Apple
Location: [37.86099184], [79.26196815]		Wealth: 91336.05872825153	SA: [0.13559199]		Phone Type: Android
Location: [37.70517507], [78.80979975]		Wealth: 126793.41318961802	SA: [0.99551262]		Phone Type: Apple
Location: [37.85771868], [79.00786541]		Wealth: 107998.28938226728	SA: [0.90574786]		Phone Type: Android
Location: [37.96477433], [78.91579535]		Wealth: 98815.94758874622	SA: [0.0492332]		Phone Type: Android
Location: [37.70129888], [79.31814618]		Wealth: 115294.82993943794	SA: [0.47426227]		Phone Type: Apple
Location: [37.6015759], [79.4259583]		Wealth: 101217.45520925657	SA: [0.67590587]		Phone Type: Apple
Location: [38.23176532], [79.46273532]		Wealth: 110071.80249259996	SA: [0.97305323]		Phone Type: Apple
Location: [38.41203918], [79.6098951]		Wealth: 85605.85366778025	SA: [0.5181031]		Phone Type: Android
Location: [37.97788906], [79.16936589]		Wealth: 114819.52405386114	SA: [0.02543829]		Phone Type: Android
Location: [37.61272224], [79.23741696]		Wealth: 82607.71718444263	SA: [0.81289972]		Phone Type: Android
Location: [38.34601007], [79.24544332]		Wealth: 129894.34222312813	SA: [0.7848471]		Phone Type: Apple
Location: [37.94179823], [79.2209573]		Wealth: 100003.94231405512	SA: [0.82230206]		Phone Type: Android
Location: [38.19615553], [79.01028313]		Wealth: 78183.11054870361	SA: [0.55544989]		Phone Type: Android
Location: [37.8427107], [78.67997263]		Wealth: 103949.72354706147	SA: [0.0946693]		Phone Type: Apple
Location: [37.56196372], [79.42486061]		Wealth: 104456.87910259877	SA: [0.34346289]		Phone Type: Android
Location: [37.94941346], [79.50586049]		Wealth: 136801.50864432807	SA: [0.04002294]		Phone Type: Android
Location: [38.36258986], [79.0104847]		Wealth: 102138.49029153539	SA: [0.90392383]		Phone Type: Android
Location: [38.02983745], [79.1469367]		Wealth: 118577.33754405337	SA: [0.98817117]		Phone Type: Android
Location: [37.99676439], [79.51331215]		Wealth: 123131.21153581975	SA: [0.48639555]		Phone Type: Android
Location: [38.23951879], [79.31704431]		Wealth: 110515.42573620444	SA: [0.90784791]		Phone Type: Apple
Location: [37.5764958], [79.10769283]		Wealth: 67554.4563763139	SA: [0.41046772]		Phone Type: Android
Location: [37.89278904], [78.75839269]		Wealth: 104619.89474138514	SA: [0.56889376]		Phone Type: Android
Location: [37.55445947], [79.32492165]		Wealth: 116002.16909761642	SA: [0.37325468]		Phone Type: Android
Location: [37.75681144], [78.86964229]		Wealth: 62107.256528529375	SA: [0.63218927]		Phone Type: Apple
Location: [38.26294411], [79.31217062]		Wealth: 71771.08286123408	SA: [0.00364595]		Phone Type: Android
Location: [37.76001905], [79.2303401]		Wealth: 90302.74035375586	SA: [0.30222182]		Phone Type: Apple
Location: [37.94648584], [79.37274112]		Wealth: 105711.15639907788	SA: [0.66290506]		Phone Type: Apple
Location: [38.35866159], [78.96425578]		Wealth: 107152.72713421381	SA: [0.31542911]		Phone Type: Android
Location: [38.35446735], [78.75374333]		Wealth: 126434.183870115	SA: [0.40101353]		Phone Type: Android
Location: [37.47874121], [78.82752254]		Wealth: 105445.0627002218	SA: [0.68997883]		Phone Type: Android
Location: [38.23963474], [79.51761457]		Wealth: 69825.47334054779	SA: [0.69148899]		Phone Type: Android
Location: [38.22493803], [79.21715783]		Wealth: 119430.65710596179	SA: [0.8313814]		Phone Type: Android
Location: [37.585641], [78.66580444]		Wealth: 87754.05253995206	SA: [0.84239524]		Phone Type: Apple
Location: [37.9894028], [78.78041854]		Wealth: 96710.18607985116	SA: [0.69725143]		Phone Type: Apple
Location: [38.17151428], [79.62327647]		Wealth: 81862.22249757819	SA: [0.83509008]		Phone Type: Apple
Location: [38.42008262], [79.55485765]		Wealth: 99783.2499358933	SA: [0.37350041]		Phone Type: Android
Location: [37.72987043], [78.77928458]		Wealth: 53262.595115409364	SA: [0.87103195]		Phone Type: Android
Location: [38.34552547], [78.97144253]		Wealth: 75301.18674539763	SA: [0.0206232]		Phone Type: Android
Location: [37.89882473], [79.63701675]		Wealth: 89583.21548724404	SA: [0.83935899]		Phone Type: Apple
Location: [37.5582531], [79.60393105]		Wealth: 80897.19245969637	SA: [0.43550688]		Phone Type: Apple
Location: [37.98247429], [79.48075982]		Wealth: 101466.0351269926	SA: [0.14848856]		Phone Type: Apple
Location: [38.22203935], [79.45109919]		Wealth: 60684.011279984144	SA: [0.91770106]		Phone Type: Apple
Location: [38.15840589], [79.28809124]		Wealth: 110137.56580830898	SA: [0.26549631]		Phone Type: Android
Location: [37.47093527], [79.26281138]		Wealth: 77542.53842223853	SA: [0.61243855]		Phone Type: Android
Location: [38.18933211], [79.49491103]		Wealth: 98096.22748154485	SA: [0.76561309]		Phone Type: Apple
Location: [37.53723359], [79.02432327]		Wealth: 73440.07298797742	SA: [0.6055593]		Phone Type: Android
Location: [37.43949469], [79.1776431]		Wealth: 34878.9659899173	SA: [0.2243877]		Phone Type: Android
Location: [37.66429848], [79.23506014]		Wealth: 135561.03108030936	SA: [0.70419166]		Phone Type: Android
Location: [38.3893151], [79.58766972]		Wealth: 135140.2200203007	SA: [0.07720576]		Phone Type: Android
Location: [37.77056647], [79.14195718]		Wealth: 68546.98611094811	SA: [0.41404594]		Phone Type: Apple
Location: [38.37014168], [79.17067753]		Wealth: 83940.55091760983	SA: [0.61355841]		Phone Type: Apple
Location: [37.48812099], [79.48587308]		Wealth: 136104.0669765703	SA: [0.05875713]		Phone Type: Android
Location: [37.45293133], [79.05783492]		Wealth: 137158.40818791825	SA: [0.72651728]		Phone Type: Android
Location: [38.23941919], [78.85301742]		Wealth: 84148.8247897366	SA: [0.71976107]		Phone Type: Android
Location: [38.29656088], [78.92390458]		Wealth: 83757.37825998367	SA: [0.68274051]		Phone Type: Android
Location: [38.26112245], [79.40558641]		Wealth: 81219.30056683067	SA: [0.199204]		Phone Type: Apple
Location: [37.65899322], [78.73639998]		Wealth: 57155.118638333384	SA: [0.59438695]		Phone Type: Android
Location: [37.49705036], [79.00126453]		Wealth: 91229.40598088811	SA: [0.49255495]		Phone Type: Android
Location: [37.87657361], [78.68311855]		Wealth: 150092.37240070628	SA: [0.33244091]		Phone Type: Android
Location: [37.94425326], [78.92484762]		Wealth: 102841.04077770247	SA: [0.16562612]		Phone Type: Android
Location: [38.41788554], [79.19694211]		Wealth: 116893.79378355267	SA: [0.02576212]		Phone Type: Apple
Location: [37.68084279], [79.46175456]		Wealth: 95002.10234940238	SA: [0.3698994]		Phone Type: Android
Location: [38.4157098], [79.00385298]		Wealth: 112768.48099619462	SA: [0.25121985]		Phone Type: Apple
Location: [38.32729538], [79.34178673]		Wealth: 84484.40685732584	SA: [0.59042313]		Phone Type: Android
Location: [38.23767589], [78.7819298]		Wealth: 102624.63372838129	SA: [0.65616904]		Phone Type: Android
Location: [37.99523771], [78.90286322]		Wealth: 63539.537716424784	SA: [0.94662274]		Phone Type: Android
Location: [37.76333371], [79.28584939]		Wealth: 94825.2576006043	SA: [0.78105058]		Phone Type: Android
Location: [37.75397395], [79.27613935]		Wealth: 98520.23295133766	SA: [0.04865604]		Phone Type: Android
Location: [37.97304012], [78.9092586]		Wealth: 103632.48226147816	SA: [0.01506914]		Phone Type: Android
Location: [37.97973628], [79.19473413]		Wealth: 105241.08946605744	SA: [0.65549301]		Phone Type: Apple
Location: [38.26184936], [78.91877849]		Wealth: 103921.48908777251	SA: [0.17716393]		Phone Type: Android
Location: [38.1286487], [79.4612804]		Wealth: 111522.13850369245	SA: [0.68625833]		Phone Type: Android
Location: [37.63325198], [79.00250622]		Wealth: 97271.34229079662	SA: [0.65272343]		Phone Type: Apple
Location: [38.0322751], [78.8900145]		Wealth: 123261.51899087956	SA: [0.62028173]		Phone Type: Android
Location: [37.54889583], [79.37666195]		Wealth: 117466.9074191347	SA: [0.30469103]		Phone Type: Android
Location: [37.7099491], [79.64945379]		Wealth: 83565.66611352118	SA: [0.83716209]		Phone Type: Android
Location: [37.61233759], [79.37879872]		Wealth: 92159.66547697713	SA: [0.16728014]		Phone Type: Android
Location: [38.4126386], [79.04177171]		Wealth: 74147.19887382339	SA: [0.37032093]		Phone Type: Apple
Location: [38.16999352], [78.9657803]		Wealth: 85525.8060393111	SA: [0.79461753]		Phone Type: Android
Location: [38.31744992], [78.71669028]		Wealth: 74638.92009535476	SA: [0.76698138]		Phone Type: Android
Location: [38.34062747], [78.85040288]		Wealth: 78653.65173432443	SA: [0.73763281]		Phone Type: Android
Location: [37.76929686], [79.03033844]		Wealth: 79405.38480186563	SA: [0.74981191]		Phone Type: Apple
Location: [38.02522629], [78.95357456]		Wealth: 67082.17653724685	SA: [0.71936539]		Phone Type: Android
Location: [37.51943265], [79.52194208]		Wealth: 123980.857676172	SA: [0.73437208]		Phone Type: Apple
Location: [38.20285007], [79.18943954]		Wealth: 146770.14895711842	SA: [0.04382607]		Phone Type: Android
Location: [37.56531205], [78.77208791]		Wealth: 88827.78259565629	SA: [0.04522115]		Phone Type: Apple
Location: [37.65081984], [78.96302644]		Wealth: 131128.10043496612	SA: [0.05101407]		Phone Type: Android
Location: [38.25759975], [78.743343]		Wealth: 114166.67481134327	SA: [0.31648976]		Phone Type: Android
Location: [38.11888904], [79.40474153]		Wealth: 74516.71931963695	SA: [0.96141282]		Phone Type: Apple
Location: [38.18625843], [79.24500506]		Wealth: 120764.5653972085	SA: [0.95414204]		Phone Type: Apple
Location: [38.39559005], [78.80722916]		Wealth: 89053.7732085528	SA: [0.48302431]		Phone Type: Android
Location: [37.72810937], [79.01760113]		Wealth: 126644.84170326454	SA: [0.12151783]		Phone Type: Android
Location: [37.65080294], [79.04754734]		Wealth: 119994.26916970502	SA: [0.51389998]		Phone Type: Apple
Location: [38.3731464], [78.71609055]		Wealth: 114520.69335000496	SA: [0.94647504]		Phone Type: Apple
Location: [38.37731065], [78.92621523]		Wealth: 112425.6141452589	SA: [0.87571638]		Phone Type: Apple
Location: [37.6493112], [78.94050677]		Wealth: 100459.48719549007	SA: [0.51319443]		Phone Type: Android
Location: [38.3620501], [79.2669078]		Wealth: 58192.638485848234	SA: [0.6863173]		Phone Type: Android
Location: [37.60675913], [78.83932974]		Wealth: 111615.48431203823	SA: [0.63325534]		Phone Type: Android
Location: [37.76034108], [79.44852798]		Wealth: 102969.94363264038	SA: [0.5647275]		Phone Type: Android
Location: [37.48570674], [78.73054708]		Wealth: 116073.75345258386	SA: [0.2934868]		Phone Type: Android
Location: [37.8349497], [78.92988063]		Wealth: 87219.266323694	SA: [0.52786253]		Phone Type: Apple
Location: [37.56619026], [78.88858112]		Wealth: 92128.5942704001	SA: [0.62900109]		Phone Type: Android
Location: [38.2286269], [79.33784143]		Wealth: 108178.12593443552	SA: [0.06484715]		Phone Type: Apple
Location: [38.42037681], [78.75701141]		Wealth: 96726.29873214537	SA: [0.79011458]		Phone Type: Android
Location: [37.99637896], [79.64300334]		Wealth: 78121.51653761999	SA: [0.55969792]		Phone Type: Apple
Location: [37.69167384], [79.3778828]		Wealth: 117663.96762559508	SA: [0.20849438]		Phone Type: Android
Location: [37.80674218], [78.91260618]		Wealth: 70436.45107425461	SA: [0.39790463]		Phone Type: Apple
Location: [38.09160326], [78.9021276]		Wealth: 106362.20384129653	SA: [0.36026982]		Phone Type: Apple
Location: [37.87795621], [79.53427051]		Wealth: 88126.36705890602	SA: [0.07284044]		Phone Type: Apple
Location: [38.13508613], [79.48048491]		Wealth: 93582.51357353324	SA: [0.28697951]		Phone Type: Android
Location: [38.25719481], [79.42923917]		Wealth: 121797.8972494441	SA: [0.14600231]		Phone Type: Apple
Location: [38.04339618], [78.78424055]		Wealth: 131189.40101318381	SA: [0.94055579]		Phone Type: Android
Location: [38.26859738], [78.74517926]		Wealth: 135479.88896803817	SA: [0.15195282]		Phone Type: Android
Location: [37.65159308], [79.445714]		Wealth: 120107.78840132535	SA: [0.93176558]		Phone Type: Apple
Location: [37.80337809], [78.84024232]		Wealth: 57959.055154164496	SA: [0.40612093]		Phone Type: Apple
Location: [37.43164162], [79.41924501]		Wealth: 83291.98539747621	SA: [0.18765028]		Phone Type: Android
Location: [37.60577674], [78.92691116]		Wealth: 132086.29503732006	SA: [0.22847505]		Phone Type: Android
Location: [38.08035992], [79.59347918]		Wealth: 135308.27712270166	SA: [0.01646912]		Phone Type: Android
Location: [37.48727829], [79.51383597]		Wealth: 111881.4373681847	SA: [0.63092158]		Phone Type: Android
Location: [38.31175296], [79.55039315]		Wealth: 73537.50342318683	SA: [0.38925429]		Phone Type: Android
Location: [38.22891298], [78.7813464]		Wealth: 93247.88314712755	SA: [0.4910079]		Phone Type: Android
Location: [37.48813286], [79.56003456]		Wealth: 114225.58259466296	SA: [0.94789347]		Phone Type: Android
Location: [38.14839535], [79.50101661]		Wealth: 84046.60969672368	SA: [0.0103061]		Phone Type: Android
Location: [38.27196274], [79.64737165]		Wealth: 89485.5016074045	SA: [0.03708365]		Phone Type: Android
Location: [38.16961116], [79.18414325]		Wealth: 102744.90023684858	SA: [0.17531545]		Phone Type: Android
Location: [38.18124771], [78.86544085]		Wealth: 98278.58136085904	SA: [0.73918739]		Phone Type: Android
Location: [37.80042549], [79.22001283]		Wealth: 88848.27335575802	SA: [0.77720322]		Phone Type: Apple
Location: [37.67039491], [79.15044844]		Wealth: 84983.86428012962	SA: [0.97734433]		Phone Type: Android
Location: [37.4983434], [79.15769522]		Wealth: 68405.76658350107	SA: [0.64624163]		Phone Type: Apple
Location: [38.29164997], [78.78034782]		Wealth: 115436.95901781012	SA: [0.73461084]		Phone Type: Android
Location: [37.97367749], [78.83034781]		Wealth: 131473.44012803765	SA: [0.69114224]		Phone Type: Android
Location: [37.96935463], [79.59123851]		Wealth: 109318.60228502408	SA: [0.8987855]		Phone Type: Apple
Location: [37.68976897], [79.57528593]		Wealth: 133692.19017668578	SA: [0.72356863]		Phone Type: Android
Location: [38.19125665], [78.94024712]		Wealth: 111092.52757359663	SA: [0.44880129]		Phone Type: Apple
Location: [38.3451126], [79.13908164]		Wealth: 141633.88687650382	SA: [0.70555537]		Phone Type: Android
